id,file,quality_status,problem_flags,width,height,qa_sheet
bio_0750,data/species_codex/generated/pixel_art_assets/slices/bio_0750_green_stink_bug.png,pass,,183,203,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_30.png
bio_0751,data/species_codex/generated/pixel_art_assets/slices/bio_0751_blue_tailed_damselfly.png,pass,,188,189,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png
bio_0752,data/species_codex/generated/pixel_art_assets/slices/bio_0752_question_mark.png,pass,,194,197,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png
bio_0753,data/species_codex/generated/pixel_art_assets/slices/bio_0753_hackberry_emperor.png,pass,,203,164,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png
bio_0754,data/species_codex/generated/pixel_art_assets/slices/bio_0754_six_spotted_tiger_beetle.png,pass,,165,191,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png
bio_0755,data/species_codex/generated/pixel_art_assets/slices/bio_0755_hickory_tussock_moth.png,pass,,189,187,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png
bio_0756,data/species_codex/generated/pixel_art_assets/slices/bio_0756_yellow_faced_bumble_bee.png,pass,,208,169,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png
bio_0757,data/species_codex/generated/pixel_art_assets/slices/bio_0757_common_darter.png,pass,,215,187,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png
bio_0758,data/species_codex/generated/pixel_art_assets/slices/bio_0758_common_european_greenbottle_fly.png,pass,,164,183,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png
bio_0759,data/species_codex/generated/pixel_art_assets/slices/bio_0759_woodland_dor_beetle.png,pass,,164,184,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png
bio_0760,data/species_codex/generated/pixel_art_assets/slices/bio_0760_silver.png,pass,,181,176,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png
bio_0761,data/species_codex/generated/pixel_art_assets/slices/bio_0761_european_stag_beetle.png,pass,,169,214,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png
bio_0762,data/species_codex/generated/pixel_art_assets/slices/bio_0762_ligated_furrow_bee.png,pass,,206,180,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png
bio_0763,data/species_codex/generated/pixel_art_assets/slices/bio_0763_german_yellowjacket.png,pass,,155,197,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png
bio_0764,data/species_codex/generated/pixel_art_assets/slices/bio_0764_white_peacock.png,pass,,211,161,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png
bio_0765,data/species_codex/generated/pixel_art_assets/slices/bio_0765_pale_green_assassin_bug.png,pass,,181,201,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png
bio_0766,data/species_codex/generated/pixel_art_assets/slices/bio_0766_marbled_white.png,pass,,210,165,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png
bio_0767,data/species_codex/generated/pixel_art_assets/slices/bio_0767_giant_leopard_moth.png,pass,,192,188,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png
bio_0768,data/species_codex/generated/pixel_art_assets/slices/bio_0768_viceroy.png,pass,,217,159,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png
bio_0769,data/species_codex/generated/pixel_art_assets/slices/bio_0769_zabulon_skipper.png,pass,,197,171,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png
bio_0770,data/species_codex/generated/pixel_art_assets/slices/bio_0770_large_skipper.png,pass,,209,157,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png
bio_0771,data/species_codex/generated/pixel_art_assets/slices/bio_0771_bathroom_moth_fly.png,pass,,183,180,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png
bio_0772,data/species_codex/generated/pixel_art_assets/slices/bio_0772_acanthocephala_terminalis.png,pass,,182,213,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png
bio_0773,data/species_codex/generated/pixel_art_assets/slices/bio_0773_fourteen_spotted_lady_beetle.png,pass,,181,179,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png
bio_0774,data/species_codex/generated/pixel_art_assets/slices/bio_0774_holly_blue.png,pass,,204,174,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png
bio_0775,data/species_codex/generated/pixel_art_assets/slices/bio_0775_red_milkweed_beetle.png,pass,,182,197,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_31.png
bio_0776,data/species_codex/generated/pixel_art_assets/slices/bio_0776_morning_glory_plume_moth.png,pass,,235,160,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png
bio_0777,data/species_codex/generated/pixel_art_assets/slices/bio_0777_cloudless_sulphur.png,pass,,224,180,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png
bio_0778,data/species_codex/generated/pixel_art_assets/slices/bio_0778_familiar_bluet.png,pass,,191,185,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png
bio_0779,data/species_codex/generated/pixel_art_assets/slices/bio_0779_sloe_bug.png,pass,,162,194,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png
bio_0780,data/species_codex/generated/pixel_art_assets/slices/bio_0780_wall_brown.png,pass,,228,157,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png
bio_0781,data/species_codex/generated/pixel_art_assets/slices/bio_0781_american_cockroach.png,pass,,193,204,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png
bio_0782,data/species_codex/generated/pixel_art_assets/slices/bio_0782_eurasian_hummingbird_hawkmoth.png,pass,,244,180,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png
bio_0783,data/species_codex/generated/pixel_art_assets/slices/bio_0783_yellow_legged_mud_dauber_wasp.png,pass,,217,175,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png
bio_0784,data/species_codex/generated/pixel_art_assets/slices/bio_0784_eastern_calligrapher.png,pass,,209,195,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png
bio_0785,data/species_codex/generated/pixel_art_assets/slices/bio_0785_orange_tip.png,pass,,228,163,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png
bio_0786,data/species_codex/generated/pixel_art_assets/slices/bio_0786_armyworm_moth.png,pass,,180,172,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png
bio_0787,data/species_codex/generated/pixel_art_assets/slices/bio_0787_milkweed_tussock_moth.png,pass,,179,175,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png
bio_0788,data/species_codex/generated/pixel_art_assets/slices/bio_0788_goldenrod_soldier_beetle.png,pass,,157,201,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png
bio_0789,data/species_codex/generated/pixel_art_assets/slices/bio_0789_azure_damselfly.png,pass,,214,145,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png
bio_0790,data/species_codex/generated/pixel_art_assets/slices/bio_0790_greater_bee_fly.png,pass,,233,161,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png
bio_0791,data/species_codex/generated/pixel_art_assets/slices/bio_0791_lesser_stag_beetle.png,pass,,146,217,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png
bio_0792,data/species_codex/generated/pixel_art_assets/slices/bio_0792_forest_bug.png,pass,,174,204,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png
bio_0793,data/species_codex/generated/pixel_art_assets/slices/bio_0793_mallard.png,pass,,216,198,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png
bio_0794,data/species_codex/generated/pixel_art_assets/slices/bio_0794_house_sparrow.png,pass,,209,182,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png
bio_0795,data/species_codex/generated/pixel_art_assets/slices/bio_0795_canada_goose.png,pass,,251,217,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png
bio_0796,data/species_codex/generated/pixel_art_assets/slices/bio_0796_american_robin.png,pass,,221,209,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png
bio_0797,data/species_codex/generated/pixel_art_assets/slices/bio_0797_great_blue_heron.png,pass,,213,249,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png
bio_0798,data/species_codex/generated/pixel_art_assets/slices/bio_0798_great_egret.png,pass,,187,245,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png
bio_0799,data/species_codex/generated/pixel_art_assets/slices/bio_0799_northern_cardinal.png,pass,,222,224,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png
bio_0800,data/species_codex/generated/pixel_art_assets/slices/bio_0800_red_tailed_hawk.png,pass,,215,240,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_32.png
bio_0801,data/species_codex/generated/pixel_art_assets/slices/bio_0801_house_finch.png,pass,,199,182,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png
bio_0802,data/species_codex/generated/pixel_art_assets/slices/bio_0802_european_starling.png,pass,,200,193,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png
bio_0803,data/species_codex/generated/pixel_art_assets/slices/bio_0803_red_winged_blackbird.png,pass,,213,193,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png
bio_0804,data/species_codex/generated/pixel_art_assets/slices/bio_0804_mourning_dove.png,pass,,216,199,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png
bio_0805,data/species_codex/generated/pixel_art_assets/slices/bio_0805_song_sparrow.png,pass,,222,193,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png
bio_0806,data/species_codex/generated/pixel_art_assets/slices/bio_0806_turkey_vulture.png,pass,,198,202,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png
bio_0807,data/species_codex/generated/pixel_art_assets/slices/bio_0807_eurasian_blackbird.png,pass,,210,191,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png
bio_0808,data/species_codex/generated/pixel_art_assets/slices/bio_0808_great_tit.png,pass,,220,195,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png
bio_0809,data/species_codex/generated/pixel_art_assets/slices/bio_0809_dark_eyed_junco.png,pass,,198,179,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png
bio_0810,data/species_codex/generated/pixel_art_assets/slices/bio_0810_northern_mockingbird.png,pass,,224,190,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png
bio_0811,data/species_codex/generated/pixel_art_assets/slices/bio_0811_grey_heron.png,pass,,188,224,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png
bio_0812,data/species_codex/generated/pixel_art_assets/slices/bio_0812_bald_eagle.png,pass,,189,212,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png
bio_0813,data/species_codex/generated/pixel_art_assets/slices/bio_0813_american_crow.png,pass,,217,199,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png
bio_0814,data/species_codex/generated/pixel_art_assets/slices/bio_0814_downy_woodpecker.png,pass,,143,213,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png
bio_0815,data/species_codex/generated/pixel_art_assets/slices/bio_0815_barn_swallow.png,pass,,224,194,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png
bio_0816,data/species_codex/generated/pixel_art_assets/slices/bio_0816_double_crested_cormorant.png,pass,,181,205,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png
bio_0817,data/species_codex/generated/pixel_art_assets/slices/bio_0817_blue_jay.png,pass,,214,206,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png
bio_0818,data/species_codex/generated/pixel_art_assets/slices/bio_0818_common_chaffinch.png,pass,,210,191,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png
bio_0819,data/species_codex/generated/pixel_art_assets/slices/bio_0819_osprey.png,pass,,212,205,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png
bio_0820,data/species_codex/generated/pixel_art_assets/slices/bio_0820_yellow_rumped_warbler.png,pass,,223,182,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png
bio_0821,data/species_codex/generated/pixel_art_assets/slices/bio_0821_american_goldfinch.png,pass,,210,191,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png
bio_0822,data/species_codex/generated/pixel_art_assets/slices/bio_0822_european_robin.png,pass,,205,199,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png
bio_0823,data/species_codex/generated/pixel_art_assets/slices/bio_0823_common_raven.png,pass,,221,211,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png
bio_0824,data/species_codex/generated/pixel_art_assets/slices/bio_0824_mute_swan.png,pass,,214,206,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png
bio_0825,data/species_codex/generated/pixel_art_assets/slices/bio_0825_wild_turkey.png,pass,,223,207,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png
bio_0826,data/species_codex/generated/pixel_art_assets/slices/bio_0826_snowy_egret.png,pass,,195,210,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png
bio_0827,data/species_codex/generated/pixel_art_assets/slices/bio_0827_black_headed_gull.png,pass,,205,203,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png
bio_0828,data/species_codex/generated/pixel_art_assets/slices/bio_0828_eurasian_magpie.png,pass,,223,196,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png
bio_0829,data/species_codex/generated/pixel_art_assets/slices/bio_0829_ring_billed_gull.png,pass,,221,198,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png
bio_0830,data/species_codex/generated/pixel_art_assets/slices/bio_0830_eurasian_collared_dove.png,pass,,237,190,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png
bio_0831,data/species_codex/generated/pixel_art_assets/slices/bio_0831_white_wagtail.png,pass,,228,182,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png
bio_0832,data/species_codex/generated/pixel_art_assets/slices/bio_0832_black_crowned_night_heron.png,pass,,202,197,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png
bio_0833,data/species_codex/generated/pixel_art_assets/slices/bio_0833_red_shouldered_hawk.png,pass,,180,200,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png
bio_0834,data/species_codex/generated/pixel_art_assets/slices/bio_0834_black_capped_chickadee.png,pass,,218,185,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png
bio_0835,data/species_codex/generated/pixel_art_assets/slices/bio_0835_eurasian_blue_tit.png,pass,,212,182,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png
bio_0836,data/species_codex/generated/pixel_art_assets/slices/bio_0836_great_tailed_grackle.png,pass,,239,198,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png
bio_0837,data/species_codex/generated/pixel_art_assets/slices/bio_0837_eurasian_coot.png,pass,,192,201,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png
bio_0838,data/species_codex/generated/pixel_art_assets/slices/bio_0838_american_coot.png,pass,,190,202,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png
bio_0839,data/species_codex/generated/pixel_art_assets/slices/bio_0839_common_wood_pigeon.png,pass,,218,204,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png
bio_0840,data/species_codex/generated/pixel_art_assets/slices/bio_0840_great_cormorant.png,pass,,222,218,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png
bio_0841,data/species_codex/generated/pixel_art_assets/slices/bio_0841_cooper_s_hawk.png,pass,,177,206,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png
bio_0842,data/species_codex/generated/pixel_art_assets/slices/bio_0842_eastern_bluebird.png,pass,,191,188,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png
bio_0843,data/species_codex/generated/pixel_art_assets/slices/bio_0843_common_buzzard.png,pass,,196,201,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png
bio_0844,data/species_codex/generated/pixel_art_assets/slices/bio_0844_northern_flicker.png,pass,,206,195,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png
bio_0845,data/species_codex/generated/pixel_art_assets/slices/bio_0845_white_crowned_sparrow.png,pass,,228,193,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png
bio_0846,data/species_codex/generated/pixel_art_assets/slices/bio_0846_eurasian_tree_sparrow.png,pass,,222,200,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png
bio_0847,data/species_codex/generated/pixel_art_assets/slices/bio_0847_killdeer.png,pass,,214,201,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png
bio_0848,data/species_codex/generated/pixel_art_assets/slices/bio_0848_great_spotted_woodpecker.png,pass,,186,212,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png
bio_0849,data/species_codex/generated/pixel_art_assets/slices/bio_0849_red_bellied_woodpecker.png,pass,,173,214,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png
bio_0850,data/species_codex/generated/pixel_art_assets/slices/bio_0850_northern_shoveler.png,pass,,253,202,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png
bio_0851,data/species_codex/generated/pixel_art_assets/slices/bio_0851_hooded_crow.png,pass,,215,200,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_35.png
bio_0852,data/species_codex/generated/pixel_art_assets/slices/bio_0852_eurasian_kestrel.png,pass,,185,209,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_35.png
bio_0853,data/species_codex/generated/pixel_art_assets/slices/bio_0853_black_vulture.png,pass,,187,207,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_35.png
bio_0854,data/species_codex/generated/pixel_art_assets/slices/bio_0854_brown_pelican.png,pass,,214,211,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_35.png
bio_0855,data/species_codex/generated/pixel_art_assets/slices/bio_0855_anna_s_hummingbird.png,pass,,234,175,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_35.png
bio_0856,data/species_codex/generated/pixel_art_assets/slices/bio_0856_white_throated_sparrow.png,pass,,212,197,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_35.png
bio_0857,data/species_codex/generated/pixel_art_assets/slices/bio_0857_green_heron.png,pass,,215,206,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_35.png
bio_0858,data/species_codex/generated/pixel_art_assets/slices/bio_0858_american_kestrel.png,pass,,187,202,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_35.png
bio_0859,data/species_codex/generated/pixel_art_assets/slices/bio_0859_common_merganser.png,pass,,242,193,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_35.png
bio_0860,data/species_codex/generated/pixel_art_assets/slices/bio_0860_chipping_sparrow.png,pass,,224,194,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_35.png
bio_0861,data/species_codex/generated/pixel_art_assets/slices/bio_0861_european_goldfinch.png,pass,,210,199,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_35.png
bio_0862,data/species_codex/generated/pixel_art_assets/slices/bio_0862_little_egret.png,pass,,211,213,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_35.png
bio_0863,data/species_codex/generated/pixel_art_assets/slices/bio_0863_eastern_phoebe.png,pass,,210,200,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_35.png
bio_0864,data/species_codex/generated/pixel_art_assets/slices/bio_0864_wood_duck.png,pass,,236,197,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_35.png
bio_0865,data/species_codex/generated/pixel_art_assets/slices/bio_0865_cedar_waxwing.png,pass,,223,206,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_35.png
bio_0866,data/species_codex/generated/pixel_art_assets/slices/bio_0866_common_moorhen.png,pass,,204,197,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_35.png
bio_0867,data/species_codex/generated/pixel_art_assets/slices/bio_0867_gadwall.png,pass,,212,197,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_35.png
bio_0868,data/species_codex/generated/pixel_art_assets/slices/bio_0868_green_winged_teal.png,pass,,212,197,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_35.png
bio_0869,data/species_codex/generated/pixel_art_assets/slices/bio_0869_white_breasted_nuthatch.png,pass,,245,181,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_35.png
bio_0870,data/species_codex/generated/pixel_art_assets/slices/bio_0870_lesser_goldfinch.png,pass,,221,197,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_35.png
bio_0871,data/species_codex/generated/pixel_art_assets/slices/bio_0871_common_grackle.png,pass,,215,203,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_35.png
bio_0872,data/species_codex/generated/pixel_art_assets/slices/bio_0872_carolina_wren.png,pass,,216,182,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_35.png
bio_0873,data/species_codex/generated/pixel_art_assets/slices/bio_0873_turkey_tail.png,pass,,210,169,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_35.png
bio_0874,data/species_codex/generated/pixel_art_assets/slices/bio_0874_fly_agaric.png,pass,,181,191,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_35.png
bio_0875,data/species_codex/generated/pixel_art_assets/slices/bio_0875_common_sunburst_lichen.png,pass,,206,180,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_35.png
bio_0876,data/species_codex/generated/pixel_art_assets/slices/bio_0876_splitgill_mushroom.png,pass,,193,147,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_36.png
bio_0877,data/species_codex/generated/pixel_art_assets/slices/bio_0877_shaggy_mane.png,pass,,114,198,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_36.png
bio_0878,data/species_codex/generated/pixel_art_assets/slices/bio_0878_dryad_s_saddle.png,pass,,193,174,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_36.png
bio_0879,data/species_codex/generated/pixel_art_assets/slices/bio_0879_chicken_of_the_woods.png,pass,,199,180,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_36.png
bio_0880,data/species_codex/generated/pixel_art_assets/slices/bio_0880_common_greenshield_lichen.png,pass,,193,180,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_36.png
bio_0881,data/species_codex/generated/pixel_art_assets/slices/bio_0881_sulphur_tuft.png,pass,,185,187,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_36.png
bio_0882,data/species_codex/generated/pixel_art_assets/slices/bio_0882_hairy_curtain_crust.png,pass,,194,170,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_36.png
bio_0883,data/species_codex/generated/pixel_art_assets/slices/bio_0883_hoof_fungus.png,pass,,200,161,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_36.png
bio_0884,data/species_codex/generated/pixel_art_assets/slices/bio_0884_netted_shield_lichen.png,pass,,189,184,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_36.png
bio_0885,data/species_codex/generated/pixel_art_assets/slices/bio_0885_common_puffball.png,pass,,155,158,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_36.png
bio_0886,data/species_codex/generated/pixel_art_assets/slices/bio_0886_birch_polypore.png,pass,,194,187,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_36.png
bio_0887,data/species_codex/generated/pixel_art_assets/slices/bio_0887_mica_cap.png,pass,,175,192,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_36.png
bio_0888,data/species_codex/generated/pixel_art_assets/slices/bio_0888_pear_shaped_puffball.png,pass,,125,179,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_36.png
bio_0889,data/species_codex/generated/pixel_art_assets/slices/bio_0889_witch_s_butter.png,pass,,203,180,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_36.png
bio_0890,data/species_codex/generated/pixel_art_assets/slices/bio_0890_violet_toothed_polypore.png,pass,,196,144,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_36.png
bio_0891,data/species_codex/generated/pixel_art_assets/slices/bio_0891_oakmoss.png,pass,,194,191,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_36.png
bio_0892,data/species_codex/generated/pixel_art_assets/slices/bio_0892_green_spored_parasol.png,pass,,171,205,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_36.png
bio_0893,data/species_codex/generated/pixel_art_assets/slices/bio_0893_artist_s_bracket.png,pass,,201,172,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_36.png
bio_0894,data/species_codex/generated/pixel_art_assets/slices/bio_0894_crowded_parchment.png,pass,,192,167,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_36.png
bio_0895,data/species_codex/generated/pixel_art_assets/slices/bio_0895_honey_mushroom.png,pass,,181,194,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_36.png
bio_0896,data/species_codex/generated/pixel_art_assets/slices/bio_0896_oyster_mushroom.png,pass,,191,182,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_36.png
bio_0897,data/species_codex/generated/pixel_art_assets/slices/bio_0897_northern_red_belt.png,pass,,185,159,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_36.png
bio_0898,data/species_codex/generated/pixel_art_assets/slices/bio_0898_red_banded_polypore.png,pass,,186,167,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_36.png
bio_0899,data/species_codex/generated/pixel_art_assets/slices/bio_0899_orange_jelly_spot.png,pass,,176,146,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_36.png
bio_0900,data/species_codex/generated/pixel_art_assets/slices/bio_0900_tree_lungwort.png,pass,,198,193,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_36.png
bio_0901,data/species_codex/generated/pixel_art_assets/slices/bio_0901_common_earthball.png,pass,,178,161,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_37.png
bio_0902,data/species_codex/generated/pixel_art_assets/slices/bio_0902_trooping_crumble_cap.png,pass,,197,196,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_37.png
bio_0903,data/species_codex/generated/pixel_art_assets/slices/bio_0903_blusher.png,pass,,177,184,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_37.png
bio_0904,data/species_codex/generated/pixel_art_assets/slices/bio_0904_ringless_honey_mushroom.png,pass,,203,169,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_37.png
bio_0905,data/species_codex/generated/pixel_art_assets/slices/bio_0905_candlesnuff_fungus.png,pass,,192,188,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_37.png
bio_0906,data/species_codex/generated/pixel_art_assets/slices/bio_0906_deer_mushroom.png,pass,,166,183,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_37.png
bio_0907,data/species_codex/generated/pixel_art_assets/slices/bio_0907_lumpy_bracket.png,pass,,211,179,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_37.png
bio_0908,data/species_codex/generated/pixel_art_assets/slices/bio_0908_pale_brittlestem.png,pass,,144,165,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_37.png
